x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,Costo,Times
      1.7330935,      1.5488983,      1.3157125,      2.0347665,      1.8794888,      2.4829942,      2.7745326,      1.8699861,      2.2962768,      6.7163333,     36.5505018,      0.3341985,      0.0490686,     43.1670579,     23.5470509,     46.3371858,     45.3311304,      0.0168191,1200000.0000000
      2.2322771,      1.8100224,      1.1692273,      2.5906849,      2.0469198,      1.8074903,      2.6334233,      1.9322331,      2.1483529,     27.0509099,      6.5519080,      0.0319212,      1.8827795,     47.5506770,      0.0000120,     31.5522764,      0.4285545,      0.0161443,1200000.0000000
      1.6218056,      2.2734913,      1.3272382,      2.6703396,      2.2973300,      2.2930809,      2.9843924,      1.8862053,      2.4997033,      5.8971149,     21.2103798,      0.0135155,      1.0079887,     39.5690420,     47.5948965,     12.7307950,     46.4963184,      0.0140238,1200000.0000000
      1.6828177,      1.7700388,      1.2605545,      2.3579048,      2.4277542,      2.1292815,      2.6987621,      2.1101270,      1.9795019,      7.1084084,     13.7541058,      0.1246827,      3.9445304,     18.3190064,      0.0696027,     42.6217768,     49.2972246,      0.0171951,1200000.0000000
      2.0087894,      1.8028835,      1.1337249,      2.8478859,      1.5705692,      1.7540405,      2.9415494,      1.8984880,      1.6770143,      3.9807927,     10.3858877,      0.0004820,      1.1361668,     11.9123172,     47.5653958,     28.8259983,     49.8552323,      0.0157954,1200000.0000000
      2.1310746,      1.0695182,      1.5506020,      2.7336017,      2.0298790,      1.3565159,      2.7125244,      1.5661258,      1.9293959,     14.0217131,     28.2739952,     23.9222243,      4.1674562,      0.0967739,      0.0001172,     21.2006950,     47.8362318,      0.0126806,1200000.0000000
      1.9922221,      1.7243146,      1.2070141,      2.1963977,      2.3208079,      1.6782293,      2.7135149,      2.0669328,      2.3782129,      5.3238442,      3.0488245,      0.4525578,      1.4297006,      3.5146991,      0.0002589,     46.8230889,     36.8778466,      0.0170882,1200000.0000000
      2.1693636,      1.8439975,      1.2624922,      2.3453695,      1.9924262,      1.5941922,      2.8214565,      1.6751904,      1.7640213,     31.3945985,     10.0176913,      0.9135843,      0.5100125,     37.4642888,      0.0000460,     45.4721261,      6.6970327,      0.0169889,1200000.0000000
      1.9414827,      1.6769173,      1.1728364,      2.4541993,      2.1641613,      1.3116224,      1.1728510,      2.5626070,      1.4725011,      3.4094883,      5.9997433,     32.3547670,      8.6188912,      9.3109219,      0.0000659,      0.0544820,      0.0495588,      0.0097648,1200000.0000000
      2.1028294,      1.9748163,      1.1682561,      2.7347194,      2.2030332,      1.9251768,      2.6777150,      2.1265072,      2.0057577,      5.5578595,      8.9207064,      0.0199346,      3.3761390,     11.0984530,      0.0017072,     28.1517865,     49.6805953,      0.0141871,1200000.0000000
      2.8854873,      1.4930497,      1.1409307,      1.5666225,      1.8724078,      1.6490221,      2.9766713,      1.8515945,      2.1749907,      8.8495433,     41.1502243,     18.9746675,      4.1725454,      0.0378740,      0.0461878,     21.7743018,     15.7830106,      0.0113071,1200000.0000000
      1.7288914,      2.2671844,      1.1670705,      2.3305378,      1.6041378,      2.1734563,      2.8661907,      2.2462368,      1.5991652,      6.3535995,     18.0779887,      0.0980841,      0.9979894,     21.6965800,      0.0000733,     43.7220392,      0.1251551,      0.0152920,1200000.0000000
      2.1489573,      1.9320145,      1.3914599,      2.9054347,      1.6090972,      2.4263797,      2.8212586,      1.9966182,      1.5838417,      7.2643653,     24.0708800,      0.0004006,      1.5480467,     29.0478390,     20.3307243,     42.0206274,     47.8894622,      0.0139282,1200000.0000000
      1.8368923,      2.2641424,      1.2902063,      2.3176823,      2.0432159,      1.9442129,      2.7988050,      1.7977631,      2.2891295,     18.1635592,      6.1028729,      0.1739808,      0.5910144,     14.8041752,     23.7462416,     32.3984860,     43.3259301,      0.0167670,1200000.0000000
      2.0121682,      2.0512820,      1.0569618,      2.5811836,      1.9873465,      1.8933881,      2.5649338,      1.9811588,      2.3627797,      4.1899915,     33.7923399,      0.0315870,      9.8887061,     39.1526938,      0.2783897,     30.1553263,      1.0678143,      0.0150886,1200000.0000000
      2.8732392,      1.3248461,      1.1665386,      2.0425839,      1.5997868,      1.3901981,      2.8068330,      2.1921217,      2.1456967,      5.6548408,     31.2642115,     48.4435257,     19.7823714,      0.1188633,      0.0018892,     38.6563231,     13.8738696,      0.0118437,1200000.0000000
      1.0851648,      1.9322067,      1.5062500,      2.7304019,      1.3203959,      1.4378420,      2.8260926,      1.5823195,      2.0781714,     10.3691679,     33.3632817,     20.5821607,      2.2726608,      0.0758696,      0.0075936,     20.9562574,     34.4135679,      0.0114490,1200000.0000000
      2.2822230,      2.2927198,      1.3969609,      2.5593214,      2.2648212,      1.9176197,      1.8854212,      1.9643495,      1.6138288,      9.8554783,     31.0343886,      0.0236954,     22.9034596,     43.7080122,     49.4482982,     41.9176405,     18.4298600,      0.0137052,1200000.0000000
      1.9844942,      2.2718641,      1.0473160,      2.6275943,      1.9084514,      1.8323624,      2.6714926,      2.3094171,      2.3198568,      5.2586645,     34.6544652,      0.0480943,      2.3583581,     42.8049649,      0.0000023,     27.7668067,      2.9002338,      0.0142323,1200000.0000000
      2.4312014,      2.1720282,      1.0527421,      2.5872703,      1.7672440,      1.8912080,      2.0485946,      2.0565391,      1.9448990,      7.0236188,     13.9180120,      0.0299410,     35.2371201,     16.5896204,     13.0792764,     48.6840754,     44.5209734,      0.0149339,1200000.0000000
