x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,Costo,Times
      1.2525631,      2.0504051,      1.5496490,      1.0278518,      2.3979375,      2.2447396,      2.6558604,      1.8560905,      2.8138697,      1.0443482,     34.5644190,     12.2218154,      3.4749040,      0.9902291,     24.6582209,     35.7772810,      8.5771392,      0.0165692,1200000.0000000
      1.6028634,      2.4322378,      2.7566817,      1.8492499,      1.9838375,      2.0113641,      2.8525434,      2.1259477,      2.9322058,      0.0319435,     40.4841463,     26.8872002,      1.7215701,     28.5926666,     24.1159901,     41.0476596,     33.4338387,      0.0154345,1200000.0000000
      1.5013565,      1.3901950,      1.8612696,      1.7198298,      2.3228961,      1.1944919,      1.0514303,      2.2068763,      2.8694272,     21.5003744,     12.4053450,     49.8773081,      6.3180152,      0.1832600,      0.0003355,     39.8069726,     32.7647648,      0.0147213,1200000.0000000
      1.4209222,      1.9624464,      2.3114866,      2.4967861,      2.3038941,      2.2677729,      1.2991841,      2.6596051,      1.0233271,     13.7618849,     15.9248295,     34.5484705,     49.8281261,     44.1421762,     24.9907540,      0.1827866,      0.6177454,      0.0127219,1200000.0000000
      1.4100729,      2.2652447,      2.6378806,      2.1193223,      1.6744081,      1.2067347,      2.6044205,      2.8920994,      1.1597772,      6.8483062,      9.3397383,      3.5911571,     49.3498961,      3.9829523,      0.0196040,      0.0985690,      0.9811403,      0.0127199,1200000.0000000
      1.3261778,      1.5925870,      1.4981543,      1.0291380,      2.0368218,      2.3966106,      1.3174782,      2.5668936,      2.7816598,      7.9960063,      5.2352107,     12.1641124,     16.5479032,      7.9380187,      0.0011076,      0.0493783,      0.0486763,      0.0102444,1200000.0000000
      1.2044996,      2.1095853,      1.4888880,      1.1399315,      2.0130157,      2.9514248,      2.0176202,      2.8105515,      2.5951152,     45.6494443,     46.0341238,      0.6672165,     42.5318312,     45.6054252,      0.0002692,      0.0303268,      0.5722264,      0.0105491,1200000.0000000
      1.1012476,      1.3462752,      2.4493899,      1.3875237,      2.1264072,      1.5644951,      1.3900057,      1.7092475,      2.1466161,      2.6491977,     15.7816931,     29.7224462,     13.1371701,      0.1049046,      0.0109926,     32.0969027,     37.6221021,      0.0146417,1200000.0000000
      1.3198033,      1.7792778,      2.1949410,      1.9781608,      2.0745655,      2.8187218,      1.4490226,      2.5628877,      2.1496353,     22.7909958,      2.7771938,      5.2164510,     37.0217998,     24.9569404,     47.7573134,      0.0370788,      0.4191769,      0.0122527,1200000.0000000
      1.0320586,      1.4734625,      1.6504895,      1.0059928,      2.2888046,      2.2513026,      1.4659465,      1.6878707,      1.5373563,      2.9791375,     39.4643068,     23.7188517,     32.8576448,      0.0844039,      0.0259896,     38.5381939,     29.2943054,      0.0146450,1200000.0000000
      1.1508624,      2.2341791,      1.1212181,      1.0242124,      1.6673602,      1.4821680,      1.2754909,      2.7850635,      2.1697801,     19.4121336,     48.2895293,     26.3027593,     41.8855593,     19.3271846,      0.0636682,      0.0952875,      0.6815548,      0.0107902,1200000.0000000
