x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,Costo,Times
      1.2578539,      1.9929625,      2.9989759,      1.1351965,      2.0057773,      2.6370828,      2.4136839,      1.9948117,      2.0907414,     17.5149894,      7.0278790,     28.0888318,     43.2711664,     18.0888980,     25.3793513,      3.9783139,      5.2246726,      0.0377445,1200000.0000000
      1.3086999,      1.9989288,      2.9958206,      1.1281376,      2.0762438,      2.3319208,      1.7757634,      1.9968062,      1.5791454,     23.4167025,      6.3409057,      7.8842963,     28.5120820,     28.4743239,     22.1613308,      0.6800907,      0.5787167,      0.0382416,1200000.0000000
      1.3547876,      1.8659354,      2.9949987,      1.2277910,      2.0064221,      2.4536085,      1.5860233,      1.9561161,      1.2535622,      1.8529141,      9.6395384,     47.1349860,     31.5107481,      2.2587582,      1.2727968,      9.7687574,      4.6714539,      0.0372338,1200000.0000000
      1.2632657,      1.9796049,      2.9714020,      1.5667277,      2.0018094,      2.1466991,      1.4200971,      1.9933396,      1.9382359,      6.7277011,      5.6489408,     48.1801504,     42.2993427,     12.5689756,      2.1371478,     20.8062932,     12.1541416,      0.0374899,1200000.0000000
      1.4638597,      1.9918181,      2.9862721,      1.2555750,      2.0016009,      2.3049946,      1.4395072,      1.9994186,      1.4046243,     12.9229594,      6.7989794,     33.7604153,     19.9082101,     16.3428821,     21.7640001,     11.1709632,     14.8647050,      0.0375352,1200000.0000000
      1.9598421,      1.9922739,      2.8862326,      1.9250681,      2.0127033,      2.2891397,      2.1226861,      1.9981781,      2.2746409,      2.9289957,     28.7995734,     34.5629568,     23.4973699,     37.4070428,      5.8535827,      0.0196568,      4.0323152,      0.0389867,1200000.0000000
      1.1013936,      1.9809176,      2.9802808,      1.1383588,      2.0060264,      2.0920758,      1.3051582,      1.9897409,      1.1627512,     12.4993354,      5.1048186,     22.1111239,     26.5671588,     11.7694763,      2.7204915,     10.2051066,      7.8366873,      0.0384860,1200000.0000000
      1.4142119,      1.9905977,      2.9955482,      1.4013048,      2.0036906,      2.8691406,      1.6956284,      1.9980071,      2.6357302,     10.3147884,     18.6598260,     32.9654106,     19.2811640,     15.3225271,     21.3578944,     11.5155164,      6.4247922,      0.0373200,1200000.0000000
      1.0301669,      1.9878419,      2.9936899,      1.3858418,      2.0084734,      2.4582385,      1.4336164,      1.9910315,      2.5192551,     17.8747986,     12.7461333,     26.7659596,     37.5755107,     20.7135227,      9.1376614,     15.9805718,      2.7676697,      0.0379827,1200000.0000000
      1.4329399,      1.9602739,      2.9827007,      1.1813666,      2.0028517,      2.7896346,      1.9570273,      1.9910563,      2.0116513,      2.6015508,     18.1206873,     42.8327734,     30.5941319,      2.8206524,      8.6585797,     18.6700261,      3.2685149,      0.0372593,1200000.0000000
      1.6249934,      1.9989943,      2.9979947,      1.5927758,      2.0042639,      2.1035162,      2.0127461,      1.9959526,      1.7593267,     17.3700963,      4.1791635,      8.8194547,     44.4972949,     37.5228769,     29.2789504,      5.3897358,     11.8453983,      0.0385117,1200000.0000000
      1.0117963,      1.9863006,      2.9920422,      1.6221078,      2.0012923,      2.1983147,      1.8457384,      1.9911144,      2.2575443,     10.9753053,      9.7163707,     41.7010366,     46.2526077,     18.8836028,      2.3739940,     25.6761712,     19.2688689,      0.0383599,1200000.0000000
      1.4473574,      1.9851382,      2.9624926,      1.2301615,      2.0046835,      2.1292920,      1.7191403,      1.9899995,      2.0221867,      9.1415454,      2.8310802,     27.0060764,     42.9517566,     11.1546846,      7.4342033,      6.9691774,      6.9670084,      0.0371187,1200000.0000000
      1.2257285,      1.9953324,      2.9848115,      1.2301381,      2.0508088,      2.6286146,      2.2361368,      2.0595748,      1.8968348,     31.8100659,      0.8835880,     30.9978222,     29.3977252,     36.3165089,     15.2841078,      0.9607809,      0.4018554,      0.0392365,1200000.0000000
      1.2120863,      1.9638705,      2.9712791,      1.2695146,      2.0102547,      2.5292603,      1.3369450,      1.9952032,      2.1885292,      6.1596335,      3.2097952,     47.8576066,     15.6049869,      7.5621914,      1.0841443,      3.5593873,      2.4433204,      0.0373378,1200000.0000000
      1.1075406,      1.9600568,      2.9826493,      1.1974322,      2.0084487,      2.5056248,      2.0194352,      1.9840970,      2.6089935,      4.7236192,      8.4942112,     36.3851955,     31.7433626,      4.7764233,      8.5437277,      6.3918704,      3.3116652,      0.0381292,1200000.0000000
      1.7704839,      1.9868811,      2.9959450,      1.0589511,      2.0070939,      2.8964855,      1.1572774,      1.9993651,      1.2836944,     28.3178594,     21.2830434,     48.7993713,     12.4658894,     29.2617977,      9.0287702,      6.9159109,      5.5468797,      0.0377577,1200000.0000000
      1.0310210,      1.9894562,      2.9041865,      1.3359740,      2.0379509,      2.9491256,      1.5243353,      1.9956210,      2.6739597,     15.0188232,      2.1482947,     40.0217873,     45.3028277,     16.7152614,     40.8734723,      1.5479893,      0.4248828,      0.0380494,1200000.0000000
      1.0042039,      1.9603892,      2.9494527,      1.0609438,      2.0045208,      2.5249079,      1.5900093,      1.9873158,      2.8121524,     10.5413123,     23.5819893,     49.2737934,     29.5254316,      9.1801607,      6.9261053,     21.1192057,      5.6447366,      0.0384039,1200000.0000000
