x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,Costo,Times
      1.3278749,      1.9531170,      2.8719696,      2.5546050,      2.0009704,      1.4032960,      2.6601228,      1.9863575,      1.3329157,     48.2496458,      7.1494559,     47.7952234,     45.7169864,      2.9480054,      2.9776645,     10.6364834,     12.6446252,      0.0361303,1200000.0000000
      1.9551038,      1.9828907,      2.8234802,      2.0641145,      2.0031148,      1.5945679,      2.0818319,      1.9925459,      1.0684798,     13.5823209,     17.4298211,     30.6399125,     30.5220098,      8.8331268,      7.6621194,     31.3791742,      2.5572622,      0.0362571,1200000.0000000
      2.0426956,      1.9916967,      2.7684030,      2.6812702,      2.0043259,      1.6406404,      2.7324628,      1.9981564,      1.2814354,     16.0252188,     22.4696342,     45.3635346,     45.0830722,      8.6391539,     36.7059513,      2.6892053,      1.6668572,      0.0361853,1200000.0000000
      2.3242552,      1.9757686,      2.7334024,      2.2548085,      2.0028819,      1.4398209,      2.7204445,      1.9912963,      1.4651011,     31.8487367,     15.3491433,     44.8054763,     46.6415631,      4.8036673,      8.8025447,     10.8699452,      3.3101269,      0.0360352,1200000.0000000
      1.7670993,      1.9219788,      2.8633642,      2.3428833,      2.0008447,      1.3680145,      2.7471716,      1.9855270,      1.9418497,     36.3025458,      4.1952609,     48.5873266,     32.6227591,      1.8805102,      2.2313542,     12.7956014,     14.6761824,      0.0361400,1200000.0000000
      1.8359265,      1.9144345,      1.5434758,      2.1750841,      2.0024461,      1.2953461,      2.4939213,      1.9729713,      1.0309916,     13.0879153,      3.2544166,     23.5771085,     22.6245149,      0.4776458,      1.0197646,      9.7798951,      2.1786901,      0.0362311,1200000.0000000
      1.7619167,      1.9148651,      2.8118426,      2.3277257,      2.0044358,      1.3517930,      2.9488373,      1.9719080,      1.0905256,     27.1561303,      3.9714624,     44.6625575,     36.8536153,      1.8496038,      2.2128123,      9.6058804,      2.9803871,      0.0361961,1200000.0000000
      1.2531287,      1.9380469,      2.2054222,      2.3991517,      2.0031379,      1.3187766,      2.9775600,      1.9800526,      1.2419526,     44.8377706,      5.1615767,     39.3578121,     38.3518638,      1.1631729,      5.1228646,     14.4483497,      1.9430151,      0.0358949,1200000.0000000
      2.6942437,      1.9437416,      2.5106630,      2.1551965,      2.0020205,      1.5317758,      2.9081228,      1.9779110,      2.0849457,     28.1817681,      3.0543163,     42.5301757,     49.8236740,      1.9482092,      6.1528945,     13.3855004,      5.5508567,      0.0361919,1200000.0000000
      2.3359245,      1.9822943,      2.9918378,      2.1737974,      2.0485499,      1.8159692,      2.9347065,      1.9872006,      1.0242396,      8.9975431,     19.9103473,     19.2882149,     22.9718174,     12.2759909,      7.0471043,      4.6915165,      0.0660695,      0.0359735,1200000.0000000
      1.0736579,      1.7852779,      2.0768454,      2.5428917,      2.0033461,      1.4596192,      2.8757031,      1.9631131,      1.2148342,     36.3481826,      1.1439785,     40.0859206,     25.8569740,      0.4566211,      1.4156289,      9.8766466,      2.9935512,      0.0360740,1200000.0000000
      1.5658077,      1.9665829,      2.8774634,      2.7032340,      2.0088896,      1.6769694,      2.9164685,      1.9983109,      1.0372891,     22.2733019,      4.8172341,     41.5974566,     15.6040283,      1.9633729,      6.9997716,      3.3002925,      0.6116797,      0.0360985,1200000.0000000
      1.4675707,      1.9750985,      2.8862511,      2.2736769,      2.0007775,      1.5601664,      2.6960228,      1.9940136,      1.7272662,     23.2688424,      9.1930845,     45.8131194,     39.4372699,      4.5857579,      6.5644432,     11.4540546,     13.9274057,      0.0361683,1200000.0000000
